שם מוצר,מחיר מוצר,שנה,חודש,ספירת כפולים,מחיר לקילו/100 גרם/ ליטר,מספר החנות,שינוי מחיר באחוזים,כמות המוצרים שהמחיר השתנה,השינוי במחיר בממוצע לכלל המוצרים בכלל הסניפים
מארז חטיפי דגני ילדי,34.9,2020,12,2,6.71,20,no,,
מארז חטיפי דגני ילדי,29.9,2020,12,2,5.75,28,no,,
מארז חטיפי נייצר ווא,59.9,2021,3,4,29.08,1,no,,
מארז חטיפי נייצר ווא,59.9,2021,3,2,29.08,6,no,,
מארז חטיפי נייצר ווא,59.9,2021,3,1,29.08,10,no,,
מארז חטיפי נייצר ווא,59.9,2021,3,1,29.08,13,no,,
מארז חרמון הודו ועוף,26.9,2021,5,1,4.48,3,no,,
מארז חרמון הודו ועוף,29.9,2021,5,2,4.98,6,no,,
מארז חרמון הודו ועוף,26.9,2021,5,1,4.48,9,no,,
מארז חרמון הודו ועוף,26.9,2021,5,1,4.48,10,no,,
מארז חרמון הודו ועוף,29.9,2021,5,1,4.98,13,no,,
מארז חרמון הודו ועוף,29.9,2021,5,1,4.98,28,no,,
מארז חרמון/ברביקיו ז,25.9,2018,10,4,4.32,1,no,,
מארז חרמון/ברביקיו ז,24.9,2018,10,1,4.15,3,no,,
מארז חרמון/ברביקיו ז,25.9,2018,10,2,4.32,6,no,,
מארז חרמון/ברביקיו ז,24.9,2018,10,1,4.15,9,no,,
מארז חרמון/ברביקיו ז,24.9,2019,2,1,4.15,10,no,,
מארז חרמון/ברביקיו ז,25.9,2018,10,1,4.32,13,no,,
מארז חרמון/ברביקיו ז,25.9,2018,10,1,4.32,20,no,,
מארז חרמון/ברביקיו ז,24.9,2018,10,1,4.15,28,no,,
מארז טונה בשמן טעמן,9.9,2021,6,1,2.2,13,no,,
מארז יוגורט אקטיביה,19.9,2016,9,4,16.58,1,no,,
מארז יוגורט אקטיביה,19.9,2019,11,4,16.58,1,0,,
מארז יוגורט אקטיביה,19.9,2016,9,1,16.58,3,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,3,0,,
מארז יוגורט אקטיביה,19.9,2016,9,2,16.58,6,no,,
מארז יוגורט אקטיביה,19.9,2019,11,2,16.58,6,0,,
מארז יוגורט אקטיביה,19.9,2016,9,1,16.58,9,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,9,0,,
מארז יוגורט אקטיביה,19.9,2016,9,1,16.58,10,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,10,0,,
מארז יוגורט אקטיביה,19.9,2016,9,1,16.58,13,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,13,0,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,20,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,20,0,,
מארז יוגורט אקטיביה,19.9,2016,9,1,16.58,28,no,,
מארז יוגורט אקטיביה,19.9,2019,11,1,16.58,28,0,,
מארז יוגורט ביו יו,17.2,2018,10,2,14.33,6,no,,
מארז יוגורט ביו יופל,17.2,2018,10,4,14.33,1,no,,
מארז יוגורט ביו יופל,14.9,2018,10,1,12.42,3,no,,
מארז יוגורט ביו יופל,17.2,2018,10,1,14.33,9,no,,
מארז יוגורט ביו יופל,17.2,2019,2,1,14.33,10,no,,
מארז יוגורט ביו יופל,17.2,2018,10,1,14.33,13,no,,
מארז יוגורט ביו יופל,17.2,2018,10,1,14.33,20,no,,
מארז יוגורט ביו יופל,14.9,2018,10,1,12.42,28,no,,
מארז יוגורט ביו תנוב,15.9,2018,10,8,13.25,1,no,,
מארז יוגורט ביו תנוב,13.9,2018,10,1,11.58,3,no,,
מארז יוגורט ביו תנוב,13.9,2018,10,1,11.58,3,0,,
מארז יוגורט ביו תנוב,14.9,2018,10,2,12.42,6,no,,
מארז יוגורט ביו תנוב,14.9,2018,10,2,12.42,6,0,,
מארז יוגורט ביו תנוב,14.9,2018,10,2,12.42,9,no,,
מארז יוגורט ביו תנוב,14.9,2018,10,1,12.42,10,no,,
מארז יוגורט ביו תנוב,14.9,2018,10,1,12.42,10,0,,
מארז יוגורט ביו תנוב,15.9,2018,10,1,13.25,13,no,,
מארז יוגורט ביו תנוב,15.9,2018,10,1,13.25,13,0,,
מארז יוגורט ביו תנוב,15.9,2018,10,1,13.25,20,no,,
מארז יוגורט ביו תנוב,15.9,2018,10,1,13.25,20,0,,
מארז יוגורט ביו תנוב,13.9,2018,10,1,11.58,28,no,,
מארז יוגורט ביו תנוב,13.9,2018,10,1,11.58,28,0,,
מארז יוגורט דנונה יו,23.9,2021,7,4,0,1,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,3,no,,
מארז יוגורט דנונה יו,23.9,2021,7,2,0,6,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,9,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,10,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,13,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,20,no,,
מארז יוגורט דנונה יו,23.9,2021,7,1,0,28,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,8,13.25,1,no,,
מארז יוגורט פרוביוטי,14.9,2015,1,2,12.42,3,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,4,13.25,6,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,2,13.25,9,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,2,13.25,10,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,2,13.25,13,no,,
מארז יוגורט פרוביוטי,15.9,2015,1,2,13.25,20,no,,
מארז יוגורט פרוביוטי,14.9,2015,1,2,12.42,28,no,,
מארז יופלה אפרסק/תות,27.9,2015,1,2,23.25,1,no,,
מארז יופלה אפרסק/תות,27.9,2015,1,1,23.25,3,no,,
מארז יופלה אפרסק/תות,27.9,2015,1,2,23.25,6,no,,
מארז יופלה אפרסק/תות,27.9,2015,1,1,23.25,9,no,,
מארז יופלה אפרסק/תות,19.9,2015,1,1,16.58,10,no,,
מארז יופלה אפרסק/תות,27.9,2015,1,1,23.25,13,no,,
מארז יופלה אפרסק/תות,19.9,2015,1,1,16.58,28,no,,
מארז יופלה במתיקות 8,19.9,2018,10,4,16.58,1,no,,
מארז יופלה במתיקות 8,14.9,2018,10,1,12.42,3,no,,
מארז יופלה במתיקות 8,19.9,2018,10,2,16.58,6,no,,
מארז יופלה במתיקות 8,19.9,2018,10,1,16.58,9,no,,
מארז יופלה במתיקות 8,19.9,2018,10,1,16.58,10,no,,
מארז יופלה במתיקות 8,19.9,2018,10,1,16.58,13,no,,
מארז יופלה במתיקות 8,19.9,2018,10,1,16.58,20,no,,
מארז יופלה במתיקות 8,14.9,2018,10,1,12.42,28,no,,
מארז יופלה וניל 8*15,19.9,2018,10,4,16.58,1,no,,
מארז יופלה וניל 8*15,14.9,2018,10,1,12.42,3,no,,
מארז יופלה וניל 8*15,19.9,2018,10,2,16.58,6,no,,
מארז יופלה וניל 8*15,19.9,2018,10,1,16.58,9,no,,
מארז יופלה וניל 8*15,19.9,2018,10,1,16.58,10,no,,
מארז יופלה וניל 8*15,19.9,2018,10,1,16.58,13,no,,
מארז יופלה וניל 8*15,19.9,2018,10,1,16.58,20,no,,
מארז יופלה וניל 8*15,14.9,2018,10,1,12.42,28,no,,
מארז יופלה טיוב וניל,11.9,2020,1,4,3.42,1,no,,
מארז יופלה טיוב וניל,9.9,2020,1,1,2.84,3,no,,
מארז יופלה טיוב וניל,11.9,2020,1,2,3.42,6,no,,
מארז יופלה טיוב וניל,9.9,2020,1,1,2.84,9,no,,
מארז יופלה טיוב וניל,11.9,2020,1,1,3.42,10,no,,
מארז יופלה טיוב וניל,11.9,2020,1,1,3.42,13,no,,
מארז יופלה טיוב וניל,11.9,2020,1,1,3.42,20,no,,
מארז יופלה טיוב וניל,11.9,2020,1,1,3.42,28,no,,
מארז יופלה טיוב תות,11.9,2019,5,4,3.42,1,no,,
מארז יופלה טיוב תות,11.9,2019,5,1,3.42,3,no,,
מארז יופלה טיוב תות,11.9,2019,5,2,3.42,6,no,,
מארז יופלה טיוב תות,9.9,2021,2,1,2.84,9,no,,
מארז יופלה טיוב תות,11.9,2019,5,1,3.42,10,no,,
מארז יופלה טיוב תות,11.9,2019,5,1,3.42,13,no,,
מארז יופלה טיוב תות,11.9,2019,5,1,3.42,20,no,,
מארז יופלה טיוב תות,11.9,2019,5,1,3.42,28,no,,
מארז יופלה מחית תות/,25.9,2018,10,4,21.58,1,no,,
מארז יופלה מחית תות/,25.9,2018,10,1,21.58,3,no,,
מארז יופלה מחית תות/,25.9,2021,12,1,21.58,3,0,,
מארז יופלה מחית תות/,25.9,2018,10,2,21.58,6,no,,
מארז יופלה מחית תות/,19.9,2018,10,1,16.58,10,no,,
מארז יופלה מחית תות/,25.9,2018,10,1,21.58,13,no,,
מארז יופלה מחית תות/,25.9,2021,12,1,21.58,13,0,,
מארז יופלה מחית תות/,25.9,2018,10,1,21.58,20,no,,
מארז יופלה מחית תות/,25.9,2021,12,1,21.58,20,0,,
מארז יופלה מחית תות/,19.9,2018,10,1,16.58,28,no,,
מארז יופלה מחית תות/,25.9,2021,12,1,21.58,28,0.301568154,,
מארז יופלה פרי 8*150,27.9,2019,8,4,23.25,1,no,,
מארז יופלה פרי 8*150,27.9,2019,8,1,23.25,3,no,,
מארז יופלה פרי 8*150,27.9,2019,8,2,23.25,6,no,,
מארז יופלה פרי 8*150,27.9,2019,8,1,23.25,9,no,,
מארז יופלה פרי 8*150,19.9,2019,8,1,16.58,10,no,,
מארז יופלה פרי 8*150,27.9,2019,8,1,23.25,13,no,,
מארז יופלה פרי 8*150,27.9,2019,8,1,23.25,20,no,,
מארז יופלה פרי 8*150,19.9,2019,9,1,16.58,28,no,,
מארז יופלה פרי דיאט,27.9,2019,8,4,23.25,1,no,,
מארז יופלה פרי דיאט,27.9,2019,8,1,23.25,3,no,,
מארז יופלה פרי דיאט,27.9,2019,8,2,23.25,6,no,,
מארז יופלה פרי דיאט,27.9,2019,8,1,23.25,9,no,,
מארז יופלה פרי דיאט,19.9,2019,8,1,16.58,10,no,,
מארז יופלה פרי דיאט,27.9,2019,8,1,23.25,13,no,,
מארז יופלה פרי דיאט,27.9,2019,8,1,23.25,20,no,,
מארז יופלה פרי דיאט,19.9,2019,9,1,16.58,28,no,,
מארז ליידי ספיד סטיק,23.9,2021,3,2,0,10,no,,
מארז מולר ביאנקו במת,17.9,2018,10,4,14.92,1,no,,
מארז מולר ביאנקו במת,14.9,2018,10,1,12.42,3,no,,
מארז מולר ביאנקו במת,17.9,2018,10,2,14.92,6,no,,
מארז מולר ביאנקו במת,16.9,2018,10,1,14.08,9,no,,
מארז מולר ביאנקו במת,16.9,2018,10,1,14.08,10,no,,
מארז מולר ביאנקו במת,17.9,2018,10,1,14.92,13,no,,
מארז מולר ביאנקו במת,17.9,2018,10,1,14.92,20,no,,
מארז מולר ביאנקו במת,14.9,2018,10,1,12.42,28,no,,
מארז מולר נטורל 1.7%,16.3,2015,1,4,13.58,1,no,,
מארז מולר נטורל 1.7%,14.9,2015,1,1,12.42,3,no,,
מארז מולר נטורל 1.7%,16.3,2015,1,2,13.58,6,no,,
מארז מולר נטורל 1.7%,12.9,2015,1,1,10.75,9,no,,
מארז מולר נטורל 1.7%,15.9,2015,1,1,13.25,10,no,,
מארז מולר נטורל 1.7%,16.3,2015,1,1,13.58,13,no,,
מארז מולר נטורל 1.7%,16.3,2015,1,1,13.58,20,no,,
מארז מולר נטורל 1.7%,14.9,2015,1,1,12.42,28,no,,
מארז מולר נטורל 2.8%,16.3,2015,1,4,13.58,1,no,,
מארז מולר נטורל 2.8%,14.9,2015,1,1,12.42,3,no,,
מארז מולר נטורל 2.8%,16.3,2015,1,2,13.58,6,no,,
מארז מולר נטורל 2.8%,12.9,2015,1,1,10.75,9,no,,
מארז מולר נטורל 2.8%,15.9,2015,1,1,13.25,10,no,,
מארז מולר נטורל 2.8%,16.3,2015,1,1,13.58,13,no,,
מארז מולר נטורל 2.8%,16.3,2015,1,1,13.58,20,no,,
מארז מולר נטורל 2.8%,14.9,2015,1,1,12.42,28,no,,
מארז מולר סימפלי תות,25.9,2018,10,4,21.58,1,no,,
מארז מולר סימפלי תות,25.9,2018,10,4,21.58,1,0,,
מארז מולר סימפלי תות,21.9,2018,10,1,18.25,3,no,,
מארז מולר סימפלי תות,21.9,2018,10,1,18.25,3,0,,
מארז מולר סימפלי תות,25.9,2018,10,2,21.58,6,no,,
מארז מולר סימפלי תות,25.9,2018,10,2,21.58,6,0,,
מארז מולר סימפלי תות,25.9,2018,10,2,21.58,9,no,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,10,no,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,10,0,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,13,no,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,13,0,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,20,no,,
מארז מולר סימפלי תות,25.9,2018,10,1,21.58,20,0,,
מארז מולר סימפלי תות,24.9,2018,10,1,20.75,28,no,,
מארז מולר סימפלי תות,24.9,2018,10,1,20.75,28,0,,
מארז מילקי מיני וניל,18.9,2021,6,1,16.88,13,no,,
מארז מילקי מיני שוקו,19.9,2017,7,4,17.77,1,no,,
מארז מילקי מיני שוקו,18.9,2017,7,1,16.88,3,no,,
מארז מילקי מיני שוקו,19.9,2017,7,2,17.77,6,no,,
מארז מילקי מיני שוקו,19.9,2017,7,1,17.77,9,no,,
מארז מילקי מיני שוקו,19.9,2017,7,1,17.77,10,no,,
מארז מילקי מיני שוקו,18.9,2017,7,1,16.88,13,no,,
מארז מילקי מיני שוקו,19.9,2017,7,1,17.77,20,no,,
מארז מילקי מיני שוקו,18.9,2017,7,1,16.88,28,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,4,18.77,1,no,,
מארז מילקי שוקולד 8*,16.9,2015,1,1,15.94,3,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,2,18.77,6,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,1,18.77,9,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,1,18.77,10,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,1,18.77,13,no,,
מארז מילקי שוקולד 8*,19.9,2015,1,1,18.77,20,no,,
מארז מילקי שוקולד 8*,16.9,2015,1,1,15.94,28,no,,
מארז מיני טעמקור קרר,29.9,2020,6,1,8.19,20,no,,
מארז מיני פריכיות דג,19.9,2018,5,1,18.09,9,no,,
מארז מיץ אננס 4*240,13.9,2022,1,1,1.45,10,no,,
מארז מיץ אננס 4*240,13.9,2022,1,1,1.45,28,no,,
מארז מיץ אננס דול 4*,15.9,2022,1,1,15.9,9,no,,
מארז מיץ אננס דול 4*,15.9,2022,1,1,15.9,10,no,,
מארז מיץ אננס דול 4*,15.9,2022,1,1,15.9,13,no,,
מארז מיץ אננס דול 4*,15.9,2022,1,1,15.9,20,no,,
מארז מירינדה 6*1.5 ל,37.9,2022,1,2,4.21,1,no,,
מארז מירינדה 6*1.5 ל,36.9,2022,1,1,4.1,3,no,,
מארז מירינדה 6*1.5 ל,37.9,2022,1,1,4.21,9,no,,
מארז מירינדה 6*1.5 ל,37.9,2022,1,1,4.21,10,no,,
מארז מירינדה 6*1.5 ל,37.9,2022,1,1,4.21,13,no,,
מארז מירינדה 6*1.5 ל,37.9,2022,1,1,4.21,20,no,,
מארז ממתיק ספלנדה שק,89.9,2018,8,1,12.57,20,no,,
מארז מעדן מוו וניל 8,12.9,2015,1,4,1.61,1,no,,
מארז מעדן מוו וניל 8,12.9,2015,1,1,1.61,3,no,,
מארז מעדן מוו וניל 8,11.9,2015,1,2,1.49,6,no,,
מארז מעדן מוו וניל 8,11.9,2015,1,1,1.49,9,no,,
מארז מעדן מוו וניל 8,11.9,2015,1,1,1.49,10,no,,
מארז מעדן מוו וניל 8,7.9,2015,1,1,0.99,13,no,,
מארז מעדן מוו וניל 8,12.9,2015,1,1,1.61,20,no,,
מארז מעדן מוו וניל 8,11.9,2015,1,1,1.49,28,no,,
מארז מעדן מוו שוקולד,12.9,2015,1,4,1.61,1,no,,
מארז מעדן מוו שוקולד,11.9,2016,4,4,2.13,1,0.322981366,,
מארז מעדן מוו שוקולד,12.9,2015,1,1,1.61,3,no,,
מארז מעדן מוו שוקולד,11.9,2016,4,1,2.13,3,0.322981366,,
מארז מעדן מוו שוקולד,11.9,2015,1,2,1.49,6,no,,
מארז מעדן מוו שוקולד,11.9,2016,4,2,2.13,6,0.429530201,,
מארז מעדן מוו שוקולד,11.9,2015,1,1,1.49,9,no,,
מארז מעדן מוו שוקולד,10.9,2016,4,1,1.95,9,0.308724832,,
מארז מעדן מוו שוקולד,11.9,2015,1,1,1.49,10,no,,
מארז מעדן מוו שוקולד,7.9,2015,1,1,0.99,13,no,,
מארז מעדן מוו שוקולד,11.9,2016,4,1,2.13,13,1.151515152,,
מארז מעדן מוו שוקולד,12.9,2015,1,1,1.61,20,no,,
מארז מעדן מוו שוקולד,11.9,2016,4,1,2.13,20,0.322981366,,
מארז מעדן מוו שוקולד,11.9,2015,1,1,1.49,28,no,,
מארז מעדן סויה וניל,15.9,2015,1,2,3.18,1,no,,
מארז מעדן סויה וניל,15.9,2015,1,1,3.18,3,no,,
מארז מעדן סויה וניל,15.9,2015,1,2,3.18,6,no,,
מארז מעדן סויה וניל,15.9,2015,1,1,3.18,9,no,,
מארז מעדן סויה וניל,15.9,2015,1,1,3.18,10,no,,
מארז מעדן סויה וניל,15.9,2015,1,1,3.18,13,no,,
מארז מעדן סויה וניל,15.9,2015,1,1,3.18,20,no,,
מארז מעדן סויה שוקול,15.9,2015,1,4,3.18,1,no,,
מארז מעדן סויה שוקול,15.9,2015,1,1,3.18,3,no,,
מארז מעדן סויה שוקול,15.9,2015,1,2,3.18,6,no,,
מארז מעדן סויה שוקול,15.9,2015,1,2,3.18,9,no,,
מארז מעדן סויה שוקול,15.9,2015,1,2,3.18,10,no,,
מארז מעדן סויה שוקול,15.9,2015,1,2,3.18,13,no,,
מארז מעדן סויה שוקול,15.9,2015,1,1,3.18,20,no,,
מארז מעדן סויה שוקול,12.9,2015,1,2,2.58,28,no,,
מארז מקלוני תירס 20*,8.9,2016,12,1,2.62,13,no,,
מארז מקלות ביסקוויט,9.9,2017,1,1,6.6,3,no,,
מארז מקלות ביסקוויט,9.9,2017,1,2,6.6,6,no,,
מארז מקלות ביסקוויט,9.9,2017,1,1,6.6,9,no,,
מארז מקלות ביסקוויט,9.9,2017,1,1,6.6,10,no,,
מארז מקלות ביסקוויט,9.9,2017,1,1,6.6,13,no,,
מארז מקלות ביסקוויט,9.9,2017,1,1,6.6,20,no,,
מארז מרקיות סטון 20,54.9,2021,11,1,0,20,no,,
מארז משקה גמדים תות,19.9,2016,12,4,2.49,1,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,3,no,,
מארז משקה גמדים תות,19.9,2016,12,2,2.49,6,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,9,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,10,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,13,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,20,no,,
מארז משקה גמדים תות,19.9,2016,12,1,2.49,28,no,,
מארז נקניקיות ג.עוף,19.9,2015,1,1,2.21,3,no,,
מארז נקניקיות ג.עוף,19.9,2015,1,1,2.21,9,no,,
מארז נקניקיות ג.עוף,19.9,2015,1,1,2.21,10,no,,
מארז נקניקיות ג.עוף,19.9,2015,1,1,2.21,28,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,4,0,1,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,3,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,2,0,6,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,9,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,10,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,13,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,20,no,,
מארז נר נשמה הנרות 9,9.9,2020,1,1,0,28,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,4,4.21,1,no,,
מארז סבן אפ 6 *1.5 ל,36.9,2022,1,1,4.1,3,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,1,4.21,9,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,1,4.21,10,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,1,4.21,13,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,1,4.21,20,no,,
מארז סבן אפ 6 *1.5 ל,37.9,2022,1,1,4.21,28,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,4,3.99,1,no,,
מארז סבן אפ דיאט 6*,33.9,2022,1,1,3.77,3,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,1,3.99,6,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,1,3.99,9,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,1,3.99,10,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,1,3.99,13,no,,
מארז סבן אפ דיאט 6*,35.9,2022,1,1,3.99,20,no,,
מארז סבן אפ פרי 6*33,16.9,2022,1,1,8.54,3,no,,
מארז סבן אפ פרי 6*33,16.9,2022,1,1,8.54,20,no,,
מארז סודה אננס טמפו,10.9,2021,12,4,1.82,1,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,3,no,,
מארז סודה אננס טמפו,10.9,2021,12,2,1.82,6,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,9,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,10,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,13,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,20,no,,
מארז סודה אננס טמפו,10.9,2021,12,1,1.82,28,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,4,1.82,1,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,3,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,2,1.82,6,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,9,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,10,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,13,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,20,no,,
מארז סודה אפרסק טמפו,10.9,2021,12,1,1.82,28,no,,
מארז סודה טמפו 12*50,24.9,2021,4,4,4.15,1,no,,
מארז סודה טמפו 12*50,24.9,2021,4,1,4.15,3,no,,
מארז סודה טמפו 12*50,29.9,2021,4,2,4.98,6,no,,
מארז סודה טמפו 12*50,24.9,2021,4,1,4.15,9,no,,
מארז סודה טמפו 12*50,24.9,2021,4,1,4.15,10,no,,
מארז סודה טמפו 12*50,24.9,2021,4,1,4.15,13,no,,
מארז סודה טמפו 12*50,24.9,2021,4,1,4.15,20,no,,
מארז סודה טמפו 12*50,29.9,2021,4,1,4.98,28,no,,
מארז סודה טמפו 6*1.5,15.9,2021,12,4,1.77,1,no,,
